Science,Basic 7,Forces and Motion,Which of the following would NOT affect the friction between two surfaces?,multiple_choice,d,The area of contact does not significantly affect friction; it depends on the roughness and normal force.,hard,15,75,Roughness of surfaces,Normal force pressing surfaces together,Type of materials,Area of contact,To convert mechanical energy to electrical energy,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,A force is a vector quantity because it has both?,multiple_choice,b,Vector quantities have both magnitude and direction.,easy,5,30,Mass and volume,Magnitude and direction,Speed and time,Distance and displacement,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,Which instrument is used to measure force?,multiple_choice,b,A spring balance is used to measure force (weight or tension).,easy,5,30,Thermometer,Spring balance,Ruler,Stopwatch,Its temperature increases,Its particles stop moving,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,When a car abruptly stops, passengers tend to move forward. This phenomenon is best explained by?,multiple_choice,a,This is due to inertia, as described by Newton's First Law of Motion.,medium,10,60,Inertia,Friction,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,What is the net force on an object moving at a constant velocity?,multiple_choice,d,If velocity is constant, acceleration is zero. According to Newton's Second Law (F=ma), if a=0, then F=0.,hard,15,75,Increasing,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,Which of the following is an example of a pulling force?,multiple_choice,a,Towing a car involves pulling.,easy,5,30,Towing a car,Kicking a ball,Pushing a wall,Hitting a nail,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,A balanced force on an object results in?,multiple_choice,c,Balanced forces mean no net force, leading to no change in motion (either at rest or constant velocity).,medium,10,45,Acceleration,Deceleration,No change in motion,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,What is the unit of mass?,multiple_choice,b,The SI unit of mass is the kilogram (kg).,easy,5,30,Newton,Kilogram,Joule,Meter,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,A parachutist falls at a constant speed, which means the force of air resistance is equal to the force of?,multiple_choice,a,At terminal velocity (constant speed), air resistance balances gravity.,hard,15,90,Gravity,Upthrust,Evaporation,Freezing,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,The upward force exerted by a fluid on a submerged object is called?,multiple_choice,c,Buoyancy (or upthrust) is the upward force from a fluid.,medium,10,45,Weight,Gravity,Upthrust,Tension,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,If you stand on the ground, the Earth pulls you down with a gravitational force. According to Newton's Third Law, what is the reaction force?,multiple_choice,d,For every action, there is an equal and opposite reaction. The Earth pulls you, and you pull the Earth.,hard,15,75,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,Which term describes the distance covered per unit time in a specified direction?,multiple_choice,c,Velocity is a vector quantity that includes speed and direction.,medium,10,45,Speed,Distance,Velocity,Acceleration,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,A cyclist applies brakes and slows down. This is an example of?,multiple_choice,b,Slowing down means negative acceleration, or deceleration.,easy,5,30,Acceleration,Deceleration,Constant speed,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,When a magnet attracts a paper clip, what type of force is at play?,multiple_choice,a,Magnetic force is a non-contact force.,easy,5,30,Magnetic force,Friction,Tension,They change into potential energy,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,What is the formula to calculate speed?,multiple_choice,a,Speed = Distance / Time.,easy,5,30,Distance ÷ Time,Time ÷ Distance,Distance × Time,Distance + Time,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,Which statement is true about action and reaction forces?,multiple_choice,b,They act on different objects.,medium,10,60,They act on the same object,They act on different objects,They cancel each other out,They are always unequal,Hot air creates a vacuum,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,How does friction typically affect the motion of objects?,multiple_choice,c,Friction opposes motion.,easy,5,30,It helps motion,It has no effect,It opposes motion,It causes acceleration,Rubber,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,A boy pulls a toy car with a string. What type of force is exerted by the string?,multiple_choice,d,Tension is the force transmitted through a string, rope, cable, or wire.,medium,10,45,Normal force,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,The steeper the slope of a distance-time graph, the greater the object's?,multiple_choice,b,A steeper slope on a distance-time graph indicates higher speed.,hard,15,90,Distance,Speed,Time,It depends on the mass of the objects,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,What is the main force acting on a satellite orbiting the Earth?,multiple_choice,a,Gravity provides the centripetal force needed for orbit.,medium,10,60,Gravity,Air resistance,Thrust,Magnetic force,0 K,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,Which law of motion directly relates force, mass, and acceleration?,multiple_choice,b,Newton's Second Law is F=ma.,medium,10,45,Newton's First Law,Newton's Second Law,Air movement,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,Which type of force would a spring exert when compressed?,multiple_choice,c,A compressed spring exerts a repulsive (pushing) force.,medium,10,45,Gravitational,Frictional,Elastic,Magnetic,Kelvin,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,If an object has a mass of 5 kg and an acceleration of 2 m/s², what is the force acting on it?,multiple_choice,a,Force = mass × acceleration = 5 kg × 2 m/s² = 10 N.,medium,10,60,10 N,7 N,2.5 N,They are more durable,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,What is the purpose of streamlining the shape of a car or airplane?,multiple_choice,d,Streamlining reduces air resistance (drag), improving efficiency.,hard,15,90,To increase weight,To reduce friction with the ground,To increase stability,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,Which of the following is NOT a fundamental force?,multiple_choice,a,Friction is a derived force, not one of the fundamental forces of nature (strong, weak, electromagnetic, gravitational).,hard,15,75,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,An object thrown horizontally will still be under the influence of?,multiple_choice,b,Gravity acts vertically downwards regardless of horizontal motion.,medium,10,45,Air pressure,Gravity,Upthrust,Tension,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,Which of the following forces acts to pull objects downwards towards the center of the Earth?,multiple_choice,b,Gravity is the force that pulls objects towards the Earth's center.,easy,5,30,Friction,Gravity,Magnetism,Tension,Surface wave,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,A force is applied to an object, causing it to move. This is an example of?,multiple_choice,a,An applied force directly causes motion.,easy,5,30,Applied force,Normal force,Frictional force,It is reflected,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,When a balanced force acts on an object, what is the resulting motion?,multiple_choice,c,Balanced forces result in zero net force, meaning no change in motion (either constant velocity or at rest).,medium,10,45,Constant acceleration,Increasing speed,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,What is the SI unit for speed?,multiple_choice,b,The SI unit for speed is meters per second (m/s).,easy,5,30,km/h,m/s,mph,cm/s,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,A car accelerates from rest to 20 m/s in 5 seconds. What is its acceleration?,multiple_choice,c,Acceleration = (Final Velocity - Initial Velocity) / Time = (20 - 0) / 5 = 4 m/s².,medium,10,60,2 m/s²,3 m/s²,4 m/s²,5 m/s²,0,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,Which of Newton's Laws states that for every action, there is an equal and opposite reaction?,multiple_choice,d,This is the definition of Newton's Third Law.,medium,10,45,First Law,Second Law,Law of Gravity,Luminous,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,What is the resistance that an object experiences when moving through air or water called?,multiple_choice,a,Drag or fluid resistance opposes motion through a fluid.,medium,10,45,Drag,Friction,Tension,Normal force,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,A block sliding on a rough surface will eventually stop due to?,multiple_choice,b,Friction opposes the motion and causes the block to slow down and stop.,easy,5,30,Gravity,Friction,Applied force,Inertia,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,Which of the following quantities is a scalar quantity (has magnitude only)?,multiple_choice,a,Speed only has magnitude; velocity, force, and acceleration have direction as well.,medium,10,45,Speed,Velocity,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,What is the weight of an object with a mass of 10 kg? (Assume g = 10 N/kg),multiple_choice,b,Weight = mass × gravity = 10 kg × 10 N/kg = 100 N.,hard,15,60,10 N,100 N,1 kg,10 m/s²,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,When an object is pushed or pulled, a force is exerted. What is the SI unit of this force?,multiple_choice,c,The SI unit of force is the Newton (N).,easy,5,30,Joule,Watt,Newton,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,The ability of an object to resist changes in its state of motion is called?,multiple_choice,a,Inertia is the property of matter by which it continues in its existing state of rest or uniform motion in a straight line, unless that state is changed by an external force.,medium,10,45,Inertia,Momentum,Acceleration,Diverging lens,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,What type of graph shows how an object's position changes over time?,multiple_choice,d,A position-time or distance-time graph plots position against time.,easy,5,30,Speed-time graph,Force-time graph,Acceleration-time graph,Position-time graph,,,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,Which force prevents you from sinking into the ground when you stand on it?,multiple_choice,b,The normal force is the support force exerted by a surface perpendicular to the surface.,medium,10,45,Gravity,Normal force,Friction,Tension, light is electromagnetic,Light has a shorter wavelength,,,,,,,,,,,,,,,,
Science,Basic 7,Forces and Motion,If an object is in free fall (neglecting air resistance), its acceleration is constant and equal to?,multiple_choice,a,In free fall, objects accelerate at the acceleration due to gravity, approximately 9.8 m/s².,hard,15,60,Acceleration due to gravity,Light disperses,,,,,,,,,,,,,,,,,
Science,Grade 7,Human Body Systems,What determines the traits you inherit from your parents?,multiple_choice,a,Genes carry the instructions for inherited traits and are passed from parents to offspring.,medium,10,75,Genes,Environment only,Food you eat,Exercise habits,,,,,,,,,,,,,,,,,,
Science,Grade 7,Human Body Systems,What are chromosomes?,multiple_choice,b,Chromosomes are structures in the nucleus that contain genes made of DNA.,hard,10,90,Types of cells,Structures containing genes,Parts of the heart,Kinds of blood,Plane mirror,Spherical mirror,,,,,,,,,,,,,,,,
Science,Grade 7,Human Body Systems,If both parents have brown eyes what color eyes might their child have?,multiple_choice,c,Eye color inheritance is complex but brown eyes are usually dominant so the child would likely have brown eyes.,medium,10,90,Always blue,Always green,Likely brown,Always gray,000 Hz,Above 20,000 Hz,,,,,,,,,,,,,,,
Science,Grade 7,Human Body Systems,What is DNA?,multiple_choice,a,DNA (deoxyribonucleic acid) is the molecule that carries genetic information in living things.,hard,10,90,The molecule carrying genetic information,A type of protein,A kind of cell,A form of energy,,,,,,,,,,,,,,,,,,
Science,Grade 7,Human Body Systems,Why do offspring resemble their parents?,multiple_choice,b,Offspring inherit genes from both parents which determine their physical and some behavioral traits.,medium,10,75,They live in the same place,They inherit genes from parents,They eat the same food,They learn by watching,,,,,,,,,,,,,,,,,,
Science,Grade 7,Human Body Systems,What are germs?,multiple_choice,b,Germs are microscopic organisms like bacteria and viruses that can cause disease.,easy,10,60,Large animals,Microscopic organisms that cause disease,Dirty objects,Bad smells,,,,,,,,,,,,,,,,,,
Science,Grade 7,Human Body Systems,How can diseases spread?,multiple_choice,c,Diseases can spread through air water food contact with infected people or animals and contaminated objects.,medium,10,90,Only through air,Only through water,Through air water food and contact,Only by touching,,,,,,,,,,,,,,,,,,
Science,Grade 7,Human Body Systems,What is the best way to prevent many diseases?,multiple_choice,a,Regular handwashing with soap is one of the most effective ways to prevent disease transmission.,easy,10,60,Washing hands regularly,Staying indoors always,Eating only fruits,Sleeping more,,,,,,,,,,,,,,,,,,
Science,Grade 7,Human Body Systems,What do vaccines do?,multiple_choice,d,Vaccines help the immune system recognize and fight specific diseases by providing immunity.,medium,10,90,Cure diseases immediately,Make people sick,Replace medicines,Help the body fight specific diseases,,,,,,,,,,,,,,,,,,
