subject_name,class_level_name,topic_title,question_text,question_type,correct_answer,explanation,difficulty,points,time_limit,choice_a,choice_b,choice_c,choice_d
English Language,Basic 7,Literature and Poetry,"Identify the literary device: ""The wind **whispered** secrets through the trees.""",multiple_choice,c,"**Personification** gives human qualities or actions to inanimate objects or animals.",medium,10,45,Simile,Metaphor,Personification,Alliteration
English Language,Basic 7,Literature and Poetry,"Which of these is an example of **alliteration**?",multiple_choice,a,"**Alliteration** is the repetition of the same initial consonant sound in words close together.",easy,10,30,Peter Piper picked a peck,The sun is a golden ball,Her smile was as bright as the sun,Boom! The door slammed.
English Language,Basic 7,Literature and Poetry,"A **metaphor** is a figure of speech that:",multiple_choice,d,"A **metaphor** directly compares two unlike things by saying one *is* the other, without using 'like' or 'as'.",medium,10,45,Gives human qualities to objects,Uses 'like' or 'as' for comparison,Exaggerates for effect,Directly states one thing is another
English Language,Basic 7,Literature and Poetry,"What is the **theme** of a literary work?",multiple_choice,b,"The **theme** is the central message, idea, or insight that the author wants to convey to the reader.",medium,10,45,The main character of the story,The central message or idea,The time and place of the story,The sequence of events
English Language,Basic 7,Literature and Poetry,"Which term describes words that imitate the sounds they represent, like 'buzz' or 'hiss'?",multiple_choice,a,"**Onomatopoeia** is a word that phonetically imitates, resembles, or suggests the source of the sound that it describes.",easy,10,30,Onomatopoeia,Hyperbole,Irony,Assonance
English Language,Basic 7,Literature and Poetry,"What is **symbolism** in literature?",multiple_choice,c,"**Symbolism** is the use of objects, ideas, or qualities to represent something else, often a deeper, abstract idea.",medium,10,45,The use of rhyming words,Describing something using 'like' or 'as',When an object represents an idea,Giving human qualities to animals
English Language,Basic 7,Literature and Poetry,"The atmosphere or emotional feeling created by a literary work is known as its:",multiple_choice,d,"The **mood** (or atmosphere) is the emotional feeling or impression evoked in the reader by a literary work.",medium,10,45,Tone,Theme,Plot,Mood
English Language,Basic 7,Literature and Poetry,"An **allusion** is:",multiple_choice,a,"An **allusion** is an indirect reference to a person, place, event, or literary work that the audience is expected to know.",hard,10,60,An indirect reference to something famous,A direct comparison using 'is',An exaggeration for dramatic effect,A statement that contradicts itself
English Language,Basic 7,Literature and Poetry,"What is the **climax** of a story?",multiple_choice,b,"The **climax** is the point of highest tension or the turning point in the story, after which the main conflict begins to resolve.",medium,10,45,The beginning of the story,The turning point or highest tension,The end of the story,The introduction of characters
English Language,Basic 7,Literature and Poetry,"When a character expresses their thoughts aloud to themselves, unheard by other characters, it is called a:",multiple_choice,a,"A **soliloquy** is a dramatic device where a character speaks their thoughts aloud when alone on stage, or when other characters are not meant to hear.",hard,10,60,Soliloquy,Aside,Dialogue,Monologue
English Language,Basic 7,Literature and Poetry,"The repetition of vowel sounds within non-rhyming words is called:",multiple_choice,c,"**Assonance** is the repetition of vowel sounds within a line of verse or prose, often used for emphasis or musicality.",hard,10,60,Alliteration,Consonance,Assonance,Rhyme
English Language,Basic 7,Literature and Poetry,"Which literary device involves an extreme exaggeration for emphasis or effect?",multiple_choice,b,"**Hyperbole** is the use of exaggeration as a rhetorical device or figure of speech.",medium,10,45,Irony,Hyperbole,Understatement,Paradox
English Language,Basic 7,Literature and Poetry,"A **protagonist** is the:",multiple_choice,a,"The **protagonist** is the main character in a story, novel, drama, or other literary work.",easy,10,30,Main character in a story,Villain in a story,Narrator of the story,Author of the story
English Language,Basic 7,Literature and Poetry,"What is the purpose of **foreshadowing** in a story?",multiple_choice,d,"**Foreshadowing** is a literary device in which a writer gives an advance hint of what is to come later in the story, building suspense for the reader.",medium,10,45,To confuse the reader,To introduce new characters,To end the story abruptly,To hint at future events
English Language,Basic 7,Literature and Poetry,"Which literary device involves a contradiction or incongruity between what is expected and what actually occurs?",multiple_choice,b,"**Irony** is a literary device that involves a contrast between expectation and reality, often used for humor or to highlight a point.",medium,10,45,Simile,Irony,Metaphor,Personification
English Language,Basic 7,Literature and Poetry,"The sequence of events in a story is known as the:",multiple_choice,a,"The **plot** is the main sequence of events in a story, including introduction, rising action, climax, falling action, and resolution.",easy,10,30,Plot,Theme,Setting,Character
English Language,Basic 7,Literature and Poetry,"When two lines of poetry have the same ending sound, they are said to:",multiple_choice,d,"**Rhyme** occurs when two words have the same ending sound, typically used at the end of lines in poetry.",easy,10,30,Alliterate,Assonate,Consonate,Rhyme
English Language,Basic 7,Literature and Poetry,"What is the **setting** of a story?",multiple_choice,c,"The **setting** is the time and place in which a story occurs, including details like environment, social conditions, and historical period.",easy,10,30,The main character,The central message,The time and place of the story,The conflict in the story
English Language,Basic 7,Literature and Poetry,"A story told from the perspective of ""I"" or ""we"" is using which **point of view**?",multiple_choice,a,"**First-person point of view** is when the narrator is a character in the story and tells it from their perspective, using ""I"" or ""we"".",medium,10,45,First-person,Second-person,Third-person limited,Third-person omniscient
English Language,Basic 7,Grammar and Usage,"Which of the following is a **proper noun**?",multiple_choice,c,"**Proper nouns** are specific names of people, places, organizations, or things, and are always capitalized.",easy,10,30,school,river,Volta River,dog
English Language,Basic 7,Grammar and Usage,"Identify the **verb** in the sentence: ""The children **played** happily.""",multiple_choice,b,"A **verb** is a word that describes an action, state, or occurrence.",easy,10,30,children,played,happily,the
English Language,Basic 7,Grammar and Usage,"Which sentence uses the correct **apostrophe** for possession?",multiple_choice,c,"For singular possessive nouns, the apostrophe comes before the 's' (e.g., student's). For plural nouns ending in 's', the apostrophe comes after the 's' (e.g., students').",medium,10,45,The boys bikes are new.,The boy's bikes are new.,The boys' bikes are new.,The boy bikes' are new.
English Language,Basic 7,Grammar and Usage,"Choose the correct **pronoun** to complete the sentence: ""My sister and **___** went to the beach.""",multiple_choice,d,"When 'I' is part of a compound subject (e.g., 'My sister and I'), use the subjective pronoun 'I'. You can test this by removing the other person: ""I went to the beach.""",medium,10,45,me,him,us,I
